rank,Polymer,Sample_ID,SMILES,Tg_degC,Dk_1GHz,RadiationDose_MGy,desirability_score,global_rank,morgan_fp_00,morgan_fp_01,morgan_fp_02,morgan_fp_03,morgan_fp_04,morgan_fp_05,morgan_fp_06,morgan_fp_07,morgan_fp_08,morgan_fp_09,morgan_fp_10,morgan_fp_11,morgan_fp_12,morgan_fp_13,morgan_fp_14,morgan_fp_15,morgan_fp_16,morgan_fp_17,morgan_fp_18,morgan_fp_19,morgan_fp_20,morgan_fp_21,morgan_fp_22,morgan_fp_23,morgan_fp_24,morgan_fp_25,morgan_fp_26,morgan_fp_27,morgan_fp_28,morgan_fp_29,morgan_fp_30,morgan_fp_31,morgan_fp_32,morgan_fp_33,morgan_fp_34,morgan_fp_35,morgan_fp_36,morgan_fp_37,morgan_fp_38,morgan_fp_39,morgan_fp_40,morgan_fp_41,morgan_fp_42,morgan_fp_43,morgan_fp_44,morgan_fp_45,morgan_fp_46,morgan_fp_47,morgan_fp_48,morgan_fp_49,morgan_fp_50,morgan_fp_51,morgan_fp_52,morgan_fp_53,morgan_fp_54,morgan_fp_55,morgan_fp_56,morgan_fp_57,morgan_fp_58,morgan_fp_59,morgan_fp_60,morgan_fp_61,morgan_fp_62,morgan_fp_63
712,PEEK,PE_0105,N#Cc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4)cc3F)cc2)cc1C#N,503.7216710321127,3.3136285265375887,30.724150182154638,0.787829,712,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
713,PEEK,PE_0047,O=C(c1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccccc4Br)cc3)cc2)cc1)c1cccc(F)c1,522.9379720050365,3.5757537456921034,31.973738576728305,0.787307,713,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
714,PEEK,PE_0145,CCc1cc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4)cc3)cc2)c(N)cc1N,492.7098926123743,3.311414555938673,30.684387054371964,0.78722,714,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
715,PEEK,PE_0239,Nc1cccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4N)cc3)c(N)c2)c1,544.5749394315037,3.660879102874524,32.3390024633464,0.786722,715,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
716,PEEK,PE_0148,Cc1cc(Br)cc(N)c1C(=O)c1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,528.5708047197613,3.525526979552711,31.61400662432324,0.785926,716,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
717,PEEK,PE_0057,Nc1cc(N)c(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4)cc3)cc2)c(F)c1,541.9395677630323,3.7142561948050354,32.465691129944226,0.784831,717,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
718,PEEK,PE_0043,Cc1cc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5cccc(N)c5)cc4)cc3)cc2)ccc1N,539.9601217293922,3.8608202501943607,33.027585337104945,0.782534,718,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
719,PEEK,PE_0230,N#Cc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4)c(N)c3)cc2)cc1,514.8542326221873,4.025442638226151,33.859620298121634,0.782363,719,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720,PEEK,PE_0152,Nc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccccc5)cc4)c(N)c3)cc2)c(N)c1,554.2001210392292,4.101444626311084,33.97982440888961,0.7793,720,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
721,Poly_b105dd7b,USR_0130,*c1c(CC)c(C(F)(F)F)c(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(OC)c1C(F)(F)F,483.3857370036765,3.5716429283746143,18.747810345414425,0.610484,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Poly_b105dd7b,USR_0002,*c1ccc(-n2c(=O)c3cc(C#N)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,465.2610753635213,3.81990094170874,19.380921625981074,0.601776,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,CyanateEster,Cy_0147,CCC(C)(c1ccc(OC#N)cc1)c1c(C#N)cc(OC#N)c(S(N)(=O)=O)c1C,620.1701035199056,1.5,6.364291488341954,0.59991,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,CyanateEster,Cy_0027,CCc1cc(OC#N)c(Cl)c(Br)c1C(C)(CC)c1ccc(OC#N)cc1,616.655148955964,1.5,7.148233559020789,0.599904,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,CyanateEster,Cy_0093,CCC(C)(c1ccc(OC#N)cc1)c1c(C)c(C#N)c(OC#N)c(N)c1OC,611.5130576669216,1.5,7.541671814578177,0.599893,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,CyanateEster,Cy_0113,CCc1c(CC)c(C(C)(CC)c2ccc(OC#N)cc2)c(F)c(S(N)(=O)=O)c1OC#N,610.8683468246346,1.5,9.597162026735308,0.599892,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,CyanateEster,Cy_0094,CCc1c(Cl)c(OC#N)c(OC)c(Cl)c1C(C)(CC)c1ccc(OC#N)cc1,609.6987538509911,1.5,8.339710069203813,0.59989,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,CyanateEster,Cy_0154,CCc1cc(OC#N)c(Cl)c(F)c1C(C)(CC)c1ccc(OC#N)cc1,607.2314443744108,1.5,6.60585563778594,0.599884,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,CyanateEster,Cy_0032,CCc1c(C#N)c(OC#N)c(Cl)c(Br)c1C(C)(CC)c1ccc(OC#N)cc1,605.8121772277343,1.5,8.090561685718088,0.599881,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,CyanateEster,Cy_0009,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(C#N)c1C,599.8899238567778,1.5,9.308818222919742,0.599866,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,CyanateEster,Cy_0076,CCC(C)(c1ccc(OC#N)cc1)c1cc(OC)c(OC#N)cc1C#N,599.6170398562554,1.5,6.51230088277082,0.599865,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,CyanateEster,Cy_0236,CCc1c(C(C)(CC)c2ccc(OC#N)cc2)c(F)c(S(N)(=O)=O)c(OC#N)c1S(N)(=O)=O,595.3481537846038,1.5,7.8744527655093695,0.599853,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,CyanateEster,Cy_0157,CCC(C)(c1ccc(OC#N)cc1)c1c(F)c(F)c(OC#N)c(Cl)c1Br,592.8830943620899,1.5,8.105387558830836,0.599845,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,CyanateEster,Cy_0037,CCC(C)(c1ccc(OC#N)c(N)c1)c1ccc(OC#N)c(N)c1,592.5167853643056,1.5,6.754737854171766,0.599844,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,CyanateEster,Cy_0110,CCc1c(Br)c(OC#N)c(Cl)c(Br)c1C(C)(CC)c1ccc(OC#N)cc1,591.5448319563097,1.5,6.889465924836069,0.599841,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,CyanateEster,Cy_0128,CCC(C)(c1ccc(OC#N)cc1)c1c(Cl)c(N)c(OC#N)c(C#N)c1OC,590.8932654456744,1.5175416276332974,7.294068906914586,0.599839,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,CyanateEster,Cy_0048,CCC(C)(c1ccc(OC#N)cc1)c1c(F)c(C#N)c(OC#N)c(OC)c1C#N,590.937333762879,1.5,6.721444712710675,0.599839,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,CyanateEster,Cy_0208,CCC(C)(c1ccc(OC#N)cc1)c1cc(S(N)(=O)=O)c(OC#N)c(Cl)c1Br,590.9197163700613,1.5,6.572623065511381,0.599839,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,CyanateEster,Cy_0123,CCC(C)(c1ccc(OC#N)cc1)c1c(C#N)cc(OC#N)c(OC)c1N,590.7032541719703,1.5,7.583258046947124,0.599838,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,CyanateEster,Cy_0130,CCC(C)(c1ccc(OC#N)cc1)c1c(C(F)(F)F)cc(OC#N)c(Cl)c1Cl,590.1345418114815,1.5,6.2214259956153,0.599837,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,CyanateEster,Cy_0191,CCC(C)(c1ccc(OC#N)cc1)c1cc(F)c(OC#N)c(C#N)c1OC,589.0220831537382,1.5,7.1011947074587995,0.599833,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,CyanateEster,Cy_0136,CCc1c(Cl)c(OC#N)c(N)c(N)c1C(C)(CC)c1ccc(OC#N)cc1,589.1648828386757,1.5,8.175610387414395,0.599833,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,CyanateEster,Cy_0070,CCC(C)(c1ccc(OC#N)cc1)c1cc(C)c(OC#N)c(C#N)c1OC,588.1703316437944,1.5,7.8611560578893735,0.59983,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,CyanateEster,Cy_0002,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(C#N)c1,587.6612430354812,1.5,5.020920979673006,0.599828,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,CyanateEster,Cy_0073,CCc1cc(C(C)(CC)c2ccc(OC#N)cc2)cc(C(F)(F)F)c1OC#N,587.0202852676656,1.5,9.009775204278347,0.599826,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,CyanateEster,Cy_0107,CCC(C)(c1ccc(OC#N)c(F)c1)c1ccc(OC#N)cc1C,586.1185816783889,1.5,6.138215781377906,0.599823,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,CyanateEster,Cy_0115,CCC(C)(c1ccc(OC#N)cc1)c1c(C(F)(F)F)cc(OC#N)c(C#N)c1C,585.055901316218,1.5,8.466806404451866,0.599819,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,CyanateEster,Cy_0117,CCC(C)(c1ccc(OC#N)cc1)c1c(C(F)(F)F)cc(OC#N)c(Cl)c1Br,584.3367986581734,1.5,8.313018917598741,0.599817,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,CyanateEster,Cy_0201,CCc1c(F)c(C(C)(CC)c2ccc(OC#N)cc2)c(CC)c(CC)c1OC#N,584.5708679634048,1.5,5.720463184508153,0.599817,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,CyanateEster,Cy_0152,CCc1c(N)c(OC#N)c(C#N)c(OC)c1C(C)(CC)c1ccc(OC#N)cc1,584.3013246391404,1.5,7.654071811393875,0.599816,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,CyanateEster,Cy_0219,CCC(C)(c1ccc(OC#N)cc1)c1c(C)c(C#N)c(OC#N)c(Cl)c1C(F)(F)F,583.053953881048,1.5,7.071948943665635,0.599812,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,CyanateEster,Cy_0014,CCC(C)(c1ccc(OC#N)cc1)c1cc(C#N)c(OC#N)c(OC)c1F,583.0426407497732,1.5,7.511311084630697,0.599812,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,CyanateEster,Cy_0229,CCC(C)(c1ccc(OC#N)cc1)c1c(F)c(Br)c(OC#N)c(Br)c1Br,582.9351078157497,1.5,5.286522438659539,0.599811,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,CyanateEster,Cy_0066,CCC(C)(c1ccc(OC#N)c(C(F)(F)F)c1)c1ccc(OC#N)cc1Br,582.4699265883847,1.5,6.881604468299747,0.59981,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,CyanateEster,Cy_0086,CCC(C)(c1ccc(OC#N)cc1)c1cc(Cl)c(OC#N)cc1C(F)(F)F,580.9081877920817,1.5,6.3773578539491655,0.599804,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,CyanateEster,Cy_0087,CCC(C)(c1ccc(OC#N)cc1)c1cc(N)c(OC#N)c(C#N)c1C,579.556052287061,1.5,6.422977594539261,0.599798,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,CyanateEster,Cy_0052,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(C(F)(F)F)c1C#N,579.0930572283371,1.5,6.465507353272285,0.599796,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,CyanateEster,Cy_0135,CCc1c(C(F)(F)F)c(OC#N)c(C#N)c(OC)c1C(C)(CC)c1ccc(OC#N)cc1,578.6755113656084,1.5,6.377241565237444,0.599795,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,CyanateEster,Cy_0044,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(N)c1F,578.7653328048636,1.5,6.396662580329152,0.599795,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,CyanateEster,Cy_0131,CCC(C)(c1ccc(OC#N)cc1)c1cc(OC)c(OC#N)c(N)c1C#N,577.9100031872356,1.5,6.223030829725669,0.599791,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,CyanateEster,Cy_0022,CCc1c(F)c(OC#N)c(C#N)c(OC)c1C(C)(CC)c1ccc(OC#N)cc1,577.2709972154028,1.5,5.743341625250445,0.599789,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,CyanateEster,Cy_0220,CCC(C)(c1ccc(OC#N)cc1)c1cc(Cl)c(OC#N)c(C(F)(F)F)c1N,577.2103986751418,1.5,4.690017363610469,0.599788,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,CyanateEster,Cy_0233,CCC(C)(c1ccc(OC#N)cc1)c1c(S(N)(=O)=O)c(N)c(OC#N)c(F)c1S(N)(=O)=O,576.9444660320394,1.5,6.7519888971472755,0.599787,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,CyanateEster,Cy_0182,CCC(C)(c1ccc(OC#N)cc1)c1cc(C#N)c(OC#N)c(N)c1C#N,576.6317451045003,1.5,8.264347983305706,0.599786,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,CyanateEster,Cy_0185,CCC(C)(c1ccc(OC#N)cc1)c1cc(Br)c(OC#N)cc1C,576.0917817538245,1.5,8.274185142942594,0.599784,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,CyanateEster,Cy_0141,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(C#N)c1C(F)(F)F,575.3899462901267,1.5611707702039783,8.939808289654346,0.599781,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,CyanateEster,Cy_0127,CCc1cc(OC#N)c(C#N)c(S(N)(=O)=O)c1C(C)(CC)c1ccc(OC#N)cc1,574.666219680787,1.5,5.488737361158567,0.599777,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,CyanateEster,Cy_0097,CCC(C)(c1ccc(OC#N)cc1F)c1ccc(OC#N)cc1F,574.6223225590456,1.5,6.522210680734735,0.599777,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,CyanateEster,Cy_0129,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1C#N,574.3809034641789,1.5847282689765212,9.668479368669537,0.599776,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,CyanateEster,Cy_0156,CCC(C)(c1ccc(OC#N)cc1)c1cc(S(N)(=O)=O)c(OC#N)c(N)c1Cl,574.1410150250155,1.5,6.606272613264567,0.599775,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,CyanateEster,Cy_0061,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(F)c1,572.6327746216251,1.5,6.310973145805918,0.599768,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,CyanateEster,Cy_0017,CCC(C)(c1ccc(OC#N)cc1)c1c(F)cc(OC#N)c(N)c1C#N,572.2505733564811,1.5,7.0937484196888985,0.599766,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,CyanateEster,Cy_0039,CCC(C)(c1ccc(OC#N)cc1)c1cc(N)c(OC#N)cc1S(N)(=O)=O,572.0927890406022,1.5,5.6857330632395024,0.599766,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,CyanateEster,Cy_0095,CCC(C)(c1ccc(OC#N)c(N)c1)c1cc(N)c(OC#N)c(N)c1,572.1087211866857,1.5,5.485246781552686,0.599766,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,CyanateEster,Cy_0181,CCC(C)(c1ccc(OC#N)c(C(F)(F)F)c1)c1ccc(OC#N)cc1C(F)(F)F,571.4902455677799,1.5,7.006091257085739,0.599763,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,CyanateEster,Cy_0132,CCc1c(OC#N)cc(C)c(C(C)(CC)c2ccc(OC#N)cc2)c1F,570.4632251962256,1.5,8.930170944525397,0.599758,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,CyanateEster,Cy_0137,CCc1c(Cl)c(C(C)(CC)c2ccc(OC#N)cc2)c(C#N)c(Cl)c1OC#N,570.5695422056283,1.5,6.000945325516238,0.599758,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,CyanateEster,Cy_0126,CCc1c(C#N)c(C(C)(CC)c2ccc(OC#N)cc2)c(N)c(OC)c1OC#N,570.2432124997539,1.5,7.114611486038029,0.599757,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,CyanateEster,Cy_0075,CCC(C)(c1ccc(OC#N)cc1)c1cc(C(F)(F)F)c(OC#N)cc1C#N,570.3431530190654,1.5,5.318272209930945,0.599757,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,CyanateEster,Cy_0019,CCC(C)(c1ccc(OC#N)c(Cl)c1)c1ccc(OC#N)cc1Br,570.1157813822147,1.5,7.227344679558912,0.599756,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,CyanateEster,Cy_0057,CCc1c(F)c(C(C)(CC)c2ccc(OC#N)cc2)c(C#N)c(N)c1OC#N,569.2177376874205,1.5,7.612805924069577,0.599752,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,CyanateEster,Cy_0145,CCC(C)(c1ccc(OC#N)cc1)c1cc(OC)c(OC#N)c(C#N)c1C(F)(F)F,568.808401176757,1.5,5.97737699804841,0.59975,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,CyanateEster,Cy_0177,CCC(C)(c1ccc(OC#N)cc1)c1c(C#N)c(OC)c(OC#N)c(C#N)c1C(F)(F)F,568.1643854320546,1.5,6.939360115996006,0.599747,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
